Transaction ID,Transaction Date,Year,Month,Day,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Computed Total,Total Mismatch Flag
TXN_1958614,2023-07-02,2023.0,7.0,2.0,Smoothie,2,4.0,8.0,Digital Wallet,Unknown,8.0,False
TXN_6890737,2023-05-22,2023.0,5.0,22.0,Unknown Item,4,4.0,16.0,Other,Unknown,16.0,False
TXN_6702416,2023-09-14,2023.0,9.0,14.0,Cake,1,3.0,3.0,Other,Unknown,3.0,False
TXN_5649204,2023-03-05,2023.0,3.0,5.0,Smoothie,1,4.0,4.0,Cash,In-store,4.0,False
TXN_4084177,2023-08-13,2023.0,8.0,13.0,Unknown Item,3,1.0,3.0,Credit Card,In-store,3.0,False
TXN_2066115,2023-08-18,2023.0,8.0,18.0,Salad,4,5.0,20.0,Credit Card,In-store,20.0,False
TXN_5029643,2023-12-23,2023.0,12.0,23.0,Unknown Item,2,1.5,3.0,Digital Wallet,In-store,3.0,False
TXN_7986904,2023-08-11,2023.0,8.0,11.0,Cookie,3,1.0,3.0,Credit Card,Takeaway,3.0,False
TXN_4633457,2023-05-21,2023.0,5.0,21.0,Salad,1,5.0,5.0,Credit Card,Takeaway,5.0,False
TXN_9368550,2023-09-26,2023.0,9.0,26.0,Cake,3,3.0,9.0,Digital Wallet,Takeaway,9.0,False
TXN_8049058,2023-04-08,2023.0,4.0,8.0,Cake,2,3.0,6.0,Cash,Unknown,6.0,False
TXN_5131404,2023-06-18,2023.0,6.0,18.0,Sandwich,4,4.0,16.0,Credit Card,Takeaway,16.0,False
TXN_3480562,2023-12-24,2023.0,12.0,24.0,Coffee,5,2.0,10.0,Other,Unknown,10.0,False
TXN_6219454,2023-11-14,2023.0,11.0,14.0,Tea,1,1.5,1.5,Cash,In-store,1.5,False
TXN_2551378,2023-10-27,2023.0,10.0,27.0,Tea,2,1.5,3.0,Other,Takeaway,3.0,False
TXN_9024388,2023-02-27,2023.0,2.0,27.0,Salad,1,5.0,5.0,Cash,Unknown,5.0,False
TXN_3478329,2023-10-29,2023.0,10.0,29.0,Tea,3,1.5,4.5,Digital Wallet,In-store,4.5,False
TXN_6308974,2023-10-02,2023.0,10.0,2.0,Cookie,4,1.0,4.0,Other,In-store,4.0,False
TXN_5571904,2023-08-05,2023.0,8.0,5.0,Salad,5,5.0,25.0,Digital Wallet,Takeaway,25.0,False
TXN_6979356,2023-09-21,2023.0,9.0,21.0,Salad,2,5.0,10.0,Other,In-store,10.0,False
TXN_9171458,2023-03-29,2023.0,3.0,29.0,Cake,2,3.0,6.0,Other,Unknown,6.0,False
TXN_5537621,2023-02-28,2023.0,2.0,28.0,Juice,4,3.0,12.0,Digital Wallet,Takeaway,12.0,False
TXN_9288156,2023-11-05,2023.0,11.0,5.0,Coffee,3,2.0,6.0,Other,Unknown,6.0,False
TXN_8626720,2023-06-02,2023.0,6.0,2.0,Juice,4,3.0,12.0,Cash,Takeaway,12.0,False
TXN_9181129,2023-09-25,2023.0,9.0,25.0,Sandwich,5,4.0,20.0,Digital Wallet,In-store,20.0,False
TXN_5908362,2023-10-03,2023.0,10.0,3.0,Sandwich,5,4.0,20.0,Digital Wallet,Unknown,20.0,False
TXN_2086841,2023-03-16,2023.0,3.0,16.0,Salad,4,5.0,20.0,Credit Card,In-store,20.0,False
TXN_9944141,2023-07-18,2023.0,7.0,18.0,Juice,5,3.0,15.0,Credit Card,Takeaway,15.0,False
TXN_2438638,2023-08-12,2023.0,8.0,12.0,Cake,2,3.0,6.0,Credit Card,Takeaway,6.0,False
TXN_4644790,2023-09-19,2023.0,9.0,19.0,Unknown Item,1,4.0,4.0,Credit Card,Unknown,4.0,False
TXN_9216933,2023-05-29,2023.0,5.0,29.0,Cookie,4,1.0,4.0,Other,Unknown,4.0,False
TXN_8308356,2023-11-21,2023.0,11.0,21.0,Smoothie,1,4.0,4.0,Digital Wallet,Unknown,4.0,False
TXN_7933500,2023-09-21,2023.0,9.0,21.0,Tea,3,1.5,4.5,Other,In-store,4.5,False
TXN_1602123,2023-04-11,2023.0,4.0,11.0,Coffee,1,2.0,2.0,Cash,Unknown,2.0,False
TXN_3321395,2023-07-08,2023.0,7.0,8.0,Tea,1,1.5,1.5,Digital Wallet,Takeaway,1.5,False
TXN_7563589,2023-09-19,2023.0,9.0,19.0,Smoothie,5,4.0,20.0,Cash,Unknown,20.0,False
TXN_7864482,2023-01-28,2023.0,1.0,28.0,Sandwich,1,4.0,4.0,Credit Card,Takeaway,4.0,False
TXN_7942343,2023-06-15,2023.0,6.0,15.0,Cookie,4,1.0,4.0,Digital Wallet,Unknown,4.0,False
TXN_1585329,2023-07-16,2023.0,7.0,16.0,Smoothie,4,4.0,16.0,Credit Card,Unknown,16.0,False
TXN_6550460,2023-03-15,2023.0,3.0,15.0,Sandwich,5,4.0,20.0,Other,Unknown,20.0,False
TXN_3416466,2023-09-13,2023.0,9.0,13.0,Juice,2,3.0,6.0,Digital Wallet,Unknown,6.0,False
TXN_5125759,2023-06-15,2023.0,6.0,15.0,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,6.0,False
TXN_7321946,2023-02-12,2023.0,2.0,12.0,Cake,3,3.0,9.0,Cash,Takeaway,9.0,False
TXN_4336291,2023-03-25,2023.0,3.0,25.0,Salad,5,5.0,25.0,Cash,In-store,25.0,False
TXN_5240229,2023-06-10,2023.0,6.0,10.0,Salad,1,5.0,5.0,Other,In-store,5.0,False
TXN_7854253,2023-07-26,2023.0,7.0,26.0,Coffee,4,2.0,8.0,Cash,Unknown,8.0,False
TXN_1971201,2023-11-07,2023.0,11.0,7.0,Smoothie,2,4.0,8.0,Digital Wallet,Unknown,8.0,False
TXN_2673104,2023-06-23,2023.0,6.0,23.0,Tea,1,1.5,1.5,Other,Unknown,1.5,False
TXN_7479695,2023-12-12,2023.0,12.0,12.0,Smoothie,5,4.0,20.0,Credit Card,Unknown,20.0,False
TXN_1084222,2023-06-03,2023.0,6.0,3.0,Coffee,4,2.0,8.0,Digital Wallet,In-store,8.0,False
TXN_1723062,2023-09-21,2023.0,9.0,21.0,Salad,1,5.0,5.0,Other,In-store,5.0,False
TXN_4987205,2023-06-24,2023.0,6.0,24.0,Tea,2,1.5,3.0,Other,Takeaway,3.0,False
TXN_8025478,2023-01-24,2023.0,1.0,24.0,Sandwich,4,4.0,16.0,Cash,Takeaway,16.0,False
TXN_7529735,2023-08-12,2023.0,8.0,12.0,Coffee,3,2.0,6.0,Other,In-store,6.0,False
TXN_1598214,2023-01-07,2023.0,1.0,7.0,Juice,1,3.0,3.0,Credit Card,Takeaway,3.0,False
TXN_7872478,2023-04-25,2023.0,4.0,25.0,Juice,4,3.0,12.0,Credit Card,In-store,12.0,False
TXN_9464398,2023-09-25,2023.0,9.0,25.0,Cake,4,3.0,12.0,Credit Card,Unknown,12.0,False
TXN_9319656,2023-12-22,2023.0,12.0,22.0,Tea,5,1.5,7.5,Other,Unknown,7.5,False
TXN_9212052,2023-10-15,2023.0,10.0,15.0,Salad,4,5.0,20.0,Cash,Unknown,20.0,False
TXN_2913107,2023-05-20,2023.0,5.0,20.0,Unknown Item,4,2.0,8.0,Other,In-store,8.0,False
TXN_2550923,2023-08-26,2023.0,8.0,26.0,Cake,2,3.0,6.0,Cash,Takeaway,6.0,False
TXN_3352028,2023-08-26,2023.0,8.0,26.0,Unknown Item,4,1.0,4.0,Credit Card,In-store,4.0,False
TXN_2682803,2023-04-09,2023.0,4.0,9.0,Cake,5,3.0,15.0,Credit Card,Takeaway,15.0,False
TXN_1745182,2023-09-26,2023.0,9.0,26.0,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2.0,False
TXN_7608637,2023-04-08,2023.0,4.0,8.0,Unknown Item,1,5.0,5.0,Digital Wallet,Unknown,5.0,False
TXN_6388090,,,,,Juice,4,3.0,12.0,Other,Unknown,12.0,False
TXN_4335735,2023-04-07,2023.0,4.0,7.0,Coffee,2,2.0,4.0,Other,Unknown,4.0,False
TXN_9264301,2023-10-24,2023.0,10.0,24.0,Coffee,1,2.0,2.0,Other,In-store,2.0,False
TXN_6547896,2023-03-02,2023.0,3.0,2.0,Coffee,3,2.0,6.0,Other,Unknown,6.0,False
TXN_2414686,,,,,Cake,1,3.0,3.0,Cash,Unknown,3.0,False
TXN_9868114,2023-11-12,2023.0,11.0,12.0,Smoothie,2,4.0,8.0,Credit Card,In-store,8.0,False
TXN_6127474,2023-09-17,2023.0,9.0,17.0,Cookie,5,1.0,5.0,Cash,In-store,5.0,False
TXN_5549557,2023-02-27,2023.0,2.0,27.0,Cake,2,3.0,6.0,Cash,In-store,6.0,False
TXN_4668762,2023-03-10,2023.0,3.0,10.0,Smoothie,3,4.0,12.0,Digital Wallet,Unknown,12.0,False
TXN_1058466,2023-12-07,2023.0,12.0,7.0,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,3.0,False
TXN_8892230,2023-03-02,2023.0,3.0,2.0,Coffee,5,2.0,10.0,Other,Unknown,10.0,False
TXN_3332915,2023-01-19,2023.0,1.0,19.0,Cookie,2,1.0,2.0,Other,Takeaway,2.0,False
TXN_9596023,2023-11-30,2023.0,11.0,30.0,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,10.0,False
TXN_6122423,2023-09-28,2023.0,9.0,28.0,Salad,4,5.0,20.0,Other,In-store,20.0,False
TXN_8934637,2023-01-07,2023.0,1.0,7.0,Smoothie,1,4.0,4.0,Other,In-store,4.0,False
TXN_4846406,2023-05-22,2023.0,5.0,22.0,Cookie,3,1.0,3.0,Cash,In-store,3.0,False
TXN_8917300,2023-03-04,2023.0,3.0,4.0,Cookie,1,1.0,1.0,Cash,Takeaway,1.0,False
TXN_7742182,2023-11-09,2023.0,11.0,9.0,Tea,2,1.5,3.0,Other,Unknown,3.0,False
TXN_8131533,2023-07-18,2023.0,7.0,18.0,Cake,1,3.0,3.0,Cash,In-store,3.0,False
TXN_1836754,2023-09-10,2023.0,9.0,10.0,Tea,1,1.5,1.5,Credit Card,In-store,1.5,False
TXN_2531878,2023-01-06,2023.0,1.0,6.0,Salad,3,5.0,15.0,Other,Unknown,15.0,False
TXN_8126586,2023-11-19,2023.0,11.0,19.0,Sandwich,5,4.0,20.0,Other,In-store,20.0,False
TXN_4522292,2023-07-12,2023.0,7.0,12.0,Cookie,1,1.0,1.0,Digital Wallet,In-store,1.0,False
TXN_2896162,,,,,Cookie,2,1.0,2.0,Credit Card,In-store,2.0,False
TXN_4209377,2023-02-07,2023.0,2.0,7.0,Salad,2,5.0,10.0,Other,Unknown,10.0,False
TXN_9097321,2023-10-02,2023.0,10.0,2.0,Juice,2,3.0,6.0,Credit Card,Unknown,6.0,False
TXN_8258400,2023-10-09,2023.0,10.0,9.0,Unknown Item,5,5.0,25.0,Other,Unknown,25.0,False
TXN_3267393,2023-02-24,2023.0,2.0,24.0,Sandwich,2,4.0,8.0,Other,In-store,8.0,False
TXN_2389110,2023-05-30,2023.0,5.0,30.0,Sandwich,2,4.0,8.0,Cash,In-store,8.0,False
TXN_2704452,2023-09-05,2023.0,9.0,5.0,Salad,2,5.0,10.0,Credit Card,Takeaway,10.0,False
TXN_4892165,2023-07-27,2023.0,7.0,27.0,Juice,3,3.0,9.0,Cash,In-store,9.0,False
TXN_6588156,2023-04-14,2023.0,4.0,14.0,Cake,4,3.0,12.0,Other,In-store,12.0,False
TXN_4721830,2023-11-15,2023.0,11.0,15.0,Sandwich,3,4.0,12.0,Other,Unknown,12.0,False
TXN_6941542,2023-09-27,2023.0,9.0,27.0,Sandwich,3,4.0,12.0,Other,In-store,12.0,False
TXN_5214986,2023-09-21,2023.0,9.0,21.0,Cookie,5,1.0,5.0,Credit Card,In-store,5.0,False
TXN_3635874,2023-03-16,2023.0,3.0,16.0,Sandwich,2,4.0,8.0,Cash,Unknown,8.0,False
TXN_1721910,2023-03-21,2023.0,3.0,21.0,Juice,4,3.0,12.0,Digital Wallet,Unknown,12.0,False
TXN_9615339,,,,,Sandwich,1,4.0,4.0,Other,In-store,4.0,False
TXN_1120969,2023-04-15,2023.0,4.0,15.0,Coffee,2,2.0,4.0,Credit Card,Unknown,4.0,False
TXN_4246000,2023-07-09,2023.0,7.0,9.0,Cookie,2,1.0,2.0,Credit Card,Takeaway,2.0,False
TXN_9253541,2023-06-04,2023.0,6.0,4.0,Unknown Item,1,1.5,1.5,Digital Wallet,Unknown,1.5,False
TXN_9699174,2023-01-03,2023.0,1.0,3.0,Smoothie,3,4.0,12.0,Other,Unknown,12.0,False
TXN_6036409,2023-02-16,2023.0,2.0,16.0,Tea,5,1.5,7.5,Cash,Takeaway,7.5,False
TXN_5927258,2023-10-18,2023.0,10.0,18.0,Tea,5,1.5,7.5,Other,In-store,7.5,False
TXN_6027031,2023-11-15,2023.0,11.0,15.0,Juice,5,3.0,15.0,Credit Card,In-store,15.0,False
TXN_4449992,2023-01-09,2023.0,1.0,9.0,Unknown Item,3,1.0,3.0,Digital Wallet,Unknown,3.0,False
TXN_3018211,,,,,Salad,4,5.0,20.0,Other,Unknown,20.0,False
TXN_1900906,2023-01-31,2023.0,1.0,31.0,Coffee,5,2.0,10.0,Cash,Unknown,10.0,False
TXN_7171590,2023-04-24,2023.0,4.0,24.0,Coffee,3,2.0,6.0,Credit Card,In-store,6.0,False
TXN_5746203,2023-07-08,2023.0,7.0,8.0,Tea,5,1.5,7.5,Cash,Unknown,7.5,False
TXN_1696300,2023-05-28,2023.0,5.0,28.0,Cookie,1,1.0,1.0,Digital Wallet,In-store,1.0,False
TXN_1255476,2023-08-28,2023.0,8.0,28.0,Smoothie,1,4.0,4.0,Other,Unknown,4.0,False
TXN_9403115,2023-04-17,2023.0,4.0,17.0,Tea,1,1.5,1.5,Other,Unknown,1.5,False
TXN_4476539,2023-04-19,2023.0,4.0,19.0,Salad,2,5.0,10.0,Cash,Unknown,10.0,False
TXN_5263133,2023-05-22,2023.0,5.0,22.0,Juice,2,3.0,6.0,Other,Takeaway,6.0,False
TXN_8473362,2023-11-22,2023.0,11.0,22.0,Juice,3,3.0,9.0,Digital Wallet,Unknown,9.0,False
TXN_8402606,2023-05-09,2023.0,5.0,9.0,Cookie,3,1.0,3.0,Other,Takeaway,3.0,False
TXN_6857799,2023-01-08,2023.0,1.0,8.0,Cookie,4,1.0,4.0,Cash,Unknown,4.0,False
TXN_9362993,2023-10-22,2023.0,10.0,22.0,Coffee,3,2.0,6.0,Cash,In-store,6.0,False
TXN_7458568,2023-05-09,2023.0,5.0,9.0,Smoothie,5,4.0,20.0,Digital Wallet,Unknown,20.0,False
TXN_7474617,,,,,Salad,3,5.0,15.0,Credit Card,Takeaway,15.0,False
TXN_1959082,2023-06-08,2023.0,6.0,8.0,Juice,5,3.0,15.0,Credit Card,Unknown,15.0,False
TXN_9630958,2023-12-26,2023.0,12.0,26.0,Smoothie,5,4.0,20.0,Digital Wallet,In-store,20.0,False
TXN_4290475,2023-04-20,2023.0,4.0,20.0,Smoothie,1,4.0,4.0,Other,Takeaway,4.0,False
TXN_4561296,2023-11-22,2023.0,11.0,22.0,Salad,5,5.0,25.0,Cash,In-store,25.0,False
TXN_6422545,2023-11-03,2023.0,11.0,3.0,Juice,2,3.0,6.0,Credit Card,Takeaway,6.0,False
TXN_6012728,2023-05-09,2023.0,5.0,9.0,Cake,4,3.0,12.0,Credit Card,In-store,12.0,False
TXN_8886678,2023-03-27,2023.0,3.0,27.0,Tea,5,1.5,7.5,Cash,Unknown,7.5,False
TXN_5424622,2023-07-12,2023.0,7.0,12.0,Tea,4,1.5,6.0,Other,In-store,6.0,False
TXN_1204426,2023-01-16,2023.0,1.0,16.0,Sandwich,3,4.0,12.0,Credit Card,Unknown,12.0,False
TXN_1885495,2023-03-04,2023.0,3.0,4.0,Coffee,4,2.0,8.0,Cash,Unknown,8.0,False
TXN_3646359,2023-07-23,2023.0,7.0,23.0,Salad,2,5.0,10.0,Credit Card,Unknown,10.0,False
TXN_3284157,2023-05-17,2023.0,5.0,17.0,Tea,4,1.5,6.0,Digital Wallet,Unknown,6.0,False
TXN_4533186,2023-04-19,2023.0,4.0,19.0,Tea,3,1.5,4.5,Other,Takeaway,4.5,False
TXN_3046567,2023-01-07,2023.0,1.0,7.0,Salad,2,5.0,10.0,Credit Card,In-store,10.0,False
TXN_3594827,2023-03-09,2023.0,3.0,9.0,Juice,5,3.0,15.0,Digital Wallet,In-store,15.0,False
TXN_2883054,2023-11-17,2023.0,11.0,17.0,Cake,4,3.0,12.0,Cash,In-store,12.0,False
TXN_1744319,2023-03-24,2023.0,3.0,24.0,Smoothie,3,4.0,12.0,Cash,Unknown,12.0,False
TXN_6182856,2023-04-02,2023.0,4.0,2.0,Cake,4,3.0,12.0,Credit Card,Takeaway,12.0,False
TXN_7341998,2023-02-18,2023.0,2.0,18.0,Cake,3,3.0,9.0,Digital Wallet,Unknown,9.0,False
TXN_5438422,2023-09-25,2023.0,9.0,25.0,Smoothie,3,4.0,12.0,Other,In-store,12.0,False
TXN_7187128,2023-08-24,2023.0,8.0,24.0,Tea,5,1.5,7.5,Other,Takeaway,7.5,False
TXN_6499084,2023-03-15,2023.0,3.0,15.0,Cake,4,3.0,12.0,Credit Card,Takeaway,12.0,False
TXN_5738243,2023-08-30,2023.0,8.0,30.0,Salad,5,5.0,25.0,Credit Card,Takeaway,25.0,False
TXN_8946752,2023-06-08,2023.0,6.0,8.0,Tea,4,1.5,6.0,Cash,Unknown,6.0,False
TXN_5453217,2023-07-11,2023.0,7.0,11.0,Coffee,1,2.0,2.0,Credit Card,In-store,2.0,False
TXN_9340973,2023-03-07,2023.0,3.0,7.0,Cookie,4,1.0,4.0,Cash,Unknown,4.0,False
TXN_8562684,2023-06-25,2023.0,6.0,25.0,Tea,5,1.5,7.5,Other,Takeaway,7.5,False
TXN_2477021,,,,,Cookie,4,1.0,4.0,Credit Card,In-store,4.0,False
TXN_2030078,2023-04-10,2023.0,4.0,10.0,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,4.0,False
TXN_9490465,2023-05-06,2023.0,5.0,6.0,Unknown Item,3,4.0,12.0,Other,Unknown,12.0,False
TXN_6603668,2023-03-07,2023.0,3.0,7.0,Coffee,4,2.0,8.0,Credit Card,Takeaway,8.0,False
TXN_7077961,2023-09-19,2023.0,9.0,19.0,Tea,4,1.5,6.0,Digital Wallet,Takeaway,6.0,False
TXN_3343585,2023-09-17,2023.0,9.0,17.0,Cake,1,3.0,3.0,Cash,In-store,3.0,False
TXN_7896831,2023-04-01,2023.0,4.0,1.0,Coffee,5,2.0,10.0,Cash,Takeaway,10.0,False
TXN_2510233,2023-11-04,2023.0,11.0,4.0,Unknown Item,2,4.0,8.0,Credit Card,In-store,8.0,False
TXN_3541337,2023-09-01,2023.0,9.0,1.0,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,4.0,False
TXN_2140056,2023-12-07,2023.0,12.0,7.0,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,1.0,False
TXN_9629256,2023-11-07,2023.0,11.0,7.0,Cake,4,3.0,12.0,Digital Wallet,In-store,12.0,False
TXN_8419985,2023-08-26,2023.0,8.0,26.0,Cake,3,3.0,9.0,Other,Unknown,9.0,False
TXN_6349916,2023-07-09,2023.0,7.0,9.0,Salad,1,5.0,5.0,Cash,Unknown,5.0,False
TXN_6568254,2023-02-09,2023.0,2.0,9.0,Salad,2,5.0,10.0,Credit Card,In-store,10.0,False
TXN_1730385,2023-03-01,2023.0,3.0,1.0,Cake,2,3.0,6.0,Credit Card,Unknown,6.0,False
TXN_7800576,2023-07-13,2023.0,7.0,13.0,Sandwich,4,4.0,16.0,Other,Unknown,16.0,False
TXN_6935600,2023-01-02,2023.0,1.0,2.0,Coffee,3,2.0,6.0,Other,Unknown,6.0,False
TXN_1851725,2023-02-19,2023.0,2.0,19.0,Cake,5,3.0,15.0,Cash,Takeaway,15.0,False
TXN_5691112,2023-03-24,2023.0,3.0,24.0,Juice,5,3.0,15.0,Other,Unknown,15.0,False
TXN_9514836,2023-03-29,2023.0,3.0,29.0,Coffee,3,2.0,6.0,Other,In-store,6.0,False
TXN_4172649,2023-05-19,2023.0,5.0,19.0,Salad,4,5.0,20.0,Digital Wallet,Unknown,20.0,False
TXN_6504096,2023-09-10,2023.0,9.0,10.0,Salad,5,5.0,25.0,Cash,Unknown,25.0,False
TXN_9921708,2023-07-20,2023.0,7.0,20.0,Cake,1,3.0,3.0,Cash,Takeaway,3.0,False
TXN_6361661,2023-11-05,2023.0,11.0,5.0,Smoothie,2,4.0,8.0,Cash,Unknown,8.0,False
TXN_4329116,2023-09-29,2023.0,9.0,29.0,Cake,3,3.0,9.0,Credit Card,In-store,9.0,False
TXN_4142781,2023-01-30,2023.0,1.0,30.0,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,20.0,False
TXN_6055428,2023-02-25,2023.0,2.0,25.0,Salad,5,5.0,25.0,Cash,Takeaway,25.0,False
TXN_4359885,2023-01-16,2023.0,1.0,16.0,Cookie,2,1.0,2.0,Credit Card,In-store,2.0,False
TXN_4255116,2023-12-24,2023.0,12.0,24.0,Juice,4,3.0,12.0,Credit Card,In-store,12.0,False
TXN_6511482,2023-03-17,2023.0,3.0,17.0,Tea,3,1.5,4.5,Credit Card,Unknown,4.5,False
TXN_9672367,2023-12-21,2023.0,12.0,21.0,Cookie,2,1.0,2.0,Other,In-store,2.0,False
TXN_1514364,2023-01-21,2023.0,1.0,21.0,Coffee,5,2.0,10.0,Digital Wallet,In-store,10.0,False
TXN_1643122,2023-05-15,2023.0,5.0,15.0,Juice,3,3.0,9.0,Other,In-store,9.0,False
TXN_2252586,2023-09-08,2023.0,9.0,8.0,Tea,3,1.5,4.5,Cash,Takeaway,4.5,False
TXN_8853027,2023-06-21,2023.0,6.0,21.0,Smoothie,5,4.0,20.0,Credit Card,In-store,20.0,False
TXN_1489200,2023-03-27,2023.0,3.0,27.0,Unknown Item,1,3.0,3.0,Other,Unknown,3.0,False
TXN_2351890,2023-02-27,2023.0,2.0,27.0,Tea,4,1.5,6.0,Other,In-store,6.0,False
TXN_1026050,2023-04-23,2023.0,4.0,23.0,Cake,1,3.0,3.0,Other,Unknown,3.0,False
TXN_3882139,2023-12-28,2023.0,12.0,28.0,Smoothie,4,4.0,16.0,Other,Unknown,16.0,False
TXN_6296806,,,,,Sandwich,2,4.0,8.0,Other,Takeaway,8.0,False
TXN_6149247,2023-09-21,2023.0,9.0,21.0,Sandwich,3,4.0,12.0,Other,Takeaway,12.0,False
TXN_3371429,2023-11-01,2023.0,11.0,1.0,Salad,2,5.0,10.0,Credit Card,Unknown,10.0,False
TXN_5136479,2023-01-04,2023.0,1.0,4.0,Sandwich,1,4.0,4.0,Other,In-store,4.0,False
TXN_5722175,2023-03-01,2023.0,3.0,1.0,Tea,2,1.5,3.0,Digital Wallet,Takeaway,3.0,False
TXN_4075198,2023-08-27,2023.0,8.0,27.0,Salad,5,5.0,25.0,Cash,Unknown,25.0,False
TXN_3865627,2023-02-16,2023.0,2.0,16.0,Coffee,4,2.0,8.0,Other,In-store,8.0,False
TXN_2136226,2023-12-12,2023.0,12.0,12.0,Juice,2,3.0,6.0,Digital Wallet,In-store,6.0,False
TXN_2920551,2023-11-27,2023.0,11.0,27.0,Sandwich,4,4.0,16.0,Credit Card,Takeaway,16.0,False
TXN_9206923,2023-11-16,2023.0,11.0,16.0,Sandwich,1,4.0,4.0,Other,Unknown,4.0,False
TXN_6335909,2023-06-21,2023.0,6.0,21.0,Salad,4,5.0,20.0,Other,In-store,20.0,False
TXN_8107970,2023-06-03,2023.0,6.0,3.0,Coffee,2,2.0,4.0,Credit Card,Takeaway,4.0,False
TXN_3435561,,,,,Unknown Item,2,3.0,6.0,Other,Takeaway,6.0,False
TXN_8079747,2023-03-18,2023.0,3.0,18.0,Unknown Item,2,5.0,10.0,Digital Wallet,Unknown,10.0,False
TXN_2135358,2023-05-28,2023.0,5.0,28.0,Cake,5,3.0,15.0,Credit Card,Unknown,15.0,False
TXN_1313701,2023-10-03,2023.0,10.0,3.0,Cookie,2,1.0,2.0,Other,Unknown,2.0,False
TXN_4035669,2023-04-21,2023.0,4.0,21.0,Juice,3,3.0,9.0,Cash,Unknown,9.0,False
TXN_5900899,,,,,Unknown Item,4,1.0,4.0,Other,Takeaway,4.0,False
TXN_4037502,2023-08-10,2023.0,8.0,10.0,Coffee,2,2.0,4.0,Cash,Takeaway,4.0,False
TXN_6879752,2023-10-07,2023.0,10.0,7.0,Tea,1,1.5,1.5,Digital Wallet,In-store,1.5,False
TXN_8708666,2023-01-10,2023.0,1.0,10.0,Cake,4,3.0,12.0,Other,Takeaway,12.0,False
TXN_5535579,2023-12-21,2023.0,12.0,21.0,Coffee,5,2.0,10.0,Cash,In-store,10.0,False
TXN_2449402,2023-01-29,2023.0,1.0,29.0,Smoothie,5,4.0,20.0,Cash,Unknown,20.0,False
TXN_6097759,2023-06-18,2023.0,6.0,18.0,Smoothie,4,4.0,16.0,Cash,In-store,16.0,False
TXN_9579740,2023-03-05,2023.0,3.0,5.0,Cake,3,3.0,9.0,Digital Wallet,Unknown,9.0,False
TXN_3026936,2023-05-19,2023.0,5.0,19.0,Cake,5,3.0,15.0,Other,Unknown,15.0,False
TXN_2532519,2023-04-10,2023.0,4.0,10.0,Cake,2,3.0,6.0,Digital Wallet,Unknown,6.0,False
TXN_9959765,2023-02-19,2023.0,2.0,19.0,Juice,4,3.0,12.0,Cash,Unknown,12.0,False
TXN_9514996,2023-07-25,2023.0,7.0,25.0,Sandwich,2,4.0,8.0,Credit Card,Takeaway,8.0,False
TXN_6757560,2023-08-12,2023.0,8.0,12.0,Cake,4,3.0,12.0,Cash,Unknown,12.0,False
TXN_2222893,2023-12-20,2023.0,12.0,20.0,Coffee,4,2.0,8.0,Other,Takeaway,8.0,False
TXN_4346607,2023-03-17,2023.0,3.0,17.0,Salad,2,5.0,10.0,Digital Wallet,Unknown,10.0,False
TXN_2586830,2023-02-12,2023.0,2.0,12.0,Juice,1,3.0,3.0,Other,In-store,3.0,False
TXN_2706461,2023-12-13,2023.0,12.0,13.0,Salad,3,5.0,15.0,Credit Card,Unknown,15.0,False
TXN_1829391,2023-10-06,2023.0,10.0,6.0,Juice,4,3.0,12.0,Credit Card,Unknown,12.0,False
TXN_5022805,2023-12-17,2023.0,12.0,17.0,Sandwich,1,4.0,4.0,Credit Card,Takeaway,4.0,False
TXN_6815801,2023-03-15,2023.0,3.0,15.0,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,1.0,False
TXN_2541441,2023-09-21,2023.0,9.0,21.0,Cake,1,3.0,3.0,Cash,Takeaway,3.0,False
TXN_5189465,2023-10-04,2023.0,10.0,4.0,Cookie,4,1.0,4.0,Other,Takeaway,4.0,False
TXN_1217810,2023-07-06,2023.0,7.0,6.0,Cookie,1,1.0,1.0,Digital Wallet,Unknown,1.0,False
TXN_4894647,2023-12-26,2023.0,12.0,26.0,Salad,2,5.0,10.0,Cash,Takeaway,10.0,False
TXN_7622855,2023-07-10,2023.0,7.0,10.0,Sandwich,2,4.0,8.0,Credit Card,Unknown,8.0,False
TXN_3215610,2023-06-14,2023.0,6.0,14.0,Unknown Item,2,3.0,6.0,Digital Wallet,Takeaway,6.0,False
TXN_9931637,2023-09-17,2023.0,9.0,17.0,Cake,2,3.0,6.0,Cash,Takeaway,6.0,False
TXN_6625294,2023-03-05,2023.0,3.0,5.0,Sandwich,2,4.0,8.0,Digital Wallet,Unknown,8.0,False
TXN_4577368,2023-05-29,2023.0,5.0,29.0,Cake,4,3.0,12.0,Cash,Unknown,12.0,False
TXN_4158904,2023-01-31,2023.0,1.0,31.0,Juice,2,3.0,6.0,Digital Wallet,In-store,6.0,False
